FIPS,State,County,Week,Date,Retail,Grocery,Parks,Transit,Work,Residential
10,Delaware,The Whole State,5,3/30/2020,-37,-23,12,-47,-45,17
10,Delaware,The Whole State,5,3/31/2020,-39,-23,-18,-49,-47,20
10,Delaware,The Whole State,5,4/1/2020,-36,-17,13,-44,-47,19
10,Delaware,The Whole State,5,4/2/2020,-37,-17,9,-46,-48,20
10,Delaware,The Whole State,5,4/3/2020,-40,-19,-15,-52,-47,22
10,Delaware,The Whole State,6,4/4/2020,-47,-25,7,-50,-36,15
10,Delaware,The Whole State,6,4/5/2020,-47,-27,37,-56,-39,12
10,Delaware,The Whole State,6,4/6/2020,-37,-22,36,-45,-47,18
10,Delaware,The Whole State,6,4/7/2020,-39,-21,15,-49,-49,20
10,Delaware,The Whole State,6,4/8/2020,-38,-19,36,-44,-50,20
10,Delaware,The Whole State,6,4/9/2020,-39,-19,-13,-52,-51,21
10,Delaware,The Whole State,6,4/10/2020,-42,-21,-33,-58,-57,25
10,Delaware,The Whole State,7,4/11/2020,-41,-16,26,-48,-37,14
11,District of Columbia,The Whole State,1,2/29/2020,-6,-2,-9,-5,1,-1
11,District of Columbia,The Whole State,1,3/1/2020,2,2,0,2,2,-2
11,District of Columbia,The Whole State,1,3/2/2020,0,-2,-1,4,5,0
11,District of Columbia,The Whole State,1,3/3/2020,8,3,2,3,3,-1
11,District of Columbia,The Whole State,1,3/4/2020,14,5,8,5,1,-1
11,District of Columbia,The Whole State,1,3/5/2020,8,1,6,3,1,0
11,District of Columbia,The Whole State,1,3/6/2020,2,-2,-6,1,0,1
11,District of Columbia,The Whole State,2,3/7/2020,1,3,8,3,0,-1
11,District of Columbia,The Whole State,2,3/8/2020,11,5,33,9,1,-1
11,District of Columbia,The Whole State,2,3/9/2020,6,5,31,0,1,1
11,District of Columbia,The Whole State,2,3/10/2020,5,3,13,-3,-1,0
11,District of Columbia,The Whole State,2,3/11/2020,0,3,5,0,-5,2
11,District of Columbia,The Whole State,2,3/12/2020,-4,11,0,-13,-9,3
11,District of Columbia,The Whole State,2,3/13/2020,-12,14,-5,-21,-15,5
11,District of Columbia,The Whole State,3,3/14/2020,-28,5,-26,-30,-9,4
11,District of Columbia,The Whole State,3,3/15/2020,-35,-7,-43,-39,-17,6
11,District of Columbia,The Whole State,3,3/16/2020,-31,-1,-35,-43,-40,16
11,District of Columbia,The Whole State,3,3/17/2020,-40,-6,-22,-55,-52,19
11,District of Columbia,The Whole State,3,3/18/2020,-45,-13,-32,-59,-56,21
11,District of Columbia,The Whole State,3,3/19/2020,-46,-11,-18,-63,-58,22
11,District of Columbia,The Whole State,3,3/20/2020,-50,-10,-16,-62,-56,22
11,District of Columbia,The Whole State,4,3/21/2020,-60,-14,-19,-59,-38,13
11,District of Columbia,The Whole State,4,3/22/2020,-60,-24,-25,-64,-42,12
11,District of Columbia,The Whole State,4,3/23/2020,-59,-32,-66,-72,-63,27
11,District of Columbia,The Whole State,4,3/24/2020,-55,-24,-46,-71,-64,25
11,District of Columbia,The Whole State,4,3/25/2020,-61,-31,-68,-75,-67,28
11,District of Columbia,The Whole State,4,3/26/2020,-58,-25,-42,-73,-66,27
11,District of Columbia,The Whole State,4,3/27/2020,-59,-27,-45,-70,-64,27
11,District of Columbia,The Whole State,5,3/28/2020,-68,-30,-69,-70,-47,17
11,District of Columbia,The Whole State,5,3/29/2020,-64,-30,-41,-68,-47,14
11,District of Columbia,The Whole State,5,3/30/2020,-57,-26,-47,-72,-65,26
11,District of Columbia,The Whole State,5,3/31/2020,-61,-32,-65,-77,-69,28
11,District of Columbia,The Whole State,5,4/1/2020,-58,-26,-62,-76,-70,28
11,District of Columbia,The Whole State,5,4/2/2020,-61,-30,-58,-77,-70,29
11,District of Columbia,The Whole State,5,4/3/2020,-60,-26,-57,-74,-67,29
11,District of Columbia,The Whole State,6,4/4/2020,-67,-27,-65,-71,-48,17
11,District of Columbia,The Whole State,6,4/5/2020,-66,-33,-50,-71,-49,15
11,District of Columbia,The Whole State,6,4/6/2020,-60,-33,-51,-75,-68,28
11,District of Columbia,The Whole State,6,4/7/2020,-63,-34,-61,-78,-71,28
11,District of Columbia,The Whole State,6,4/8/2020,-62,-31,-57,-77,-71,28
11,District of Columbia,The Whole State,6,4/9/2020,-64,-36,-67,-78,-71,30
11,District of Columbia,The Whole State,6,4/10/2020,-65,-34,-74,-77,-70,31
11,District of Columbia,The Whole State,7,4/11/2020,-69,-28,-65,-69,-48,17
12,Florida,The Whole State,1,2/29/2020,6,4,8,6,2,-2
12,Florida,The Whole State,1,3/1/2020,8,7,10,7,1,-1
12,Florida,The Whole State,1,3/2/2020,7,7,8,3,1,0
12,Florida,The Whole State,1,3/3/2020,8,10,10,3,2,0
12,Florida,The Whole State,1,3/4/2020,6,6,14,1,1,0
12,Florida,The Whole State,1,3/5/2020,5,5,8,2,1,0
12,Florida,The Whole State,1,3/6/2020,3,3,9,-1,1,0
12,Florida,The Whole State,2,3/7/2020,4,3,13,2,2,-1
12,Florida,The Whole State,2,3/8/2020,4,3,-1,1,0,1
12,Florida,The Whole State,2,3/9/2020,5,5,6,-1,0,0
12,Florida,The Whole State,2,3/10/2020,5,6,11,1,0,0
12,Florida,The Whole State,2,3/11/2020,6,7,20,-1,0,0
12,Florida,The Whole State,2,3/12/2020,5,17,17,-2,-1,0
12,Florida,The Whole State,2,3/13/2020,1,22,14,-8,-5,2
12,Florida,The Whole State,3,3/14/2020,-6,16,8,-10,-1,2
12,Florida,The Whole State,3,3/15/2020,-9,9,12,-13,-6,3
12,Florida,The Whole State,3,3/16/2020,-6,14,0,-16,-18,6
12,Florida,The Whole State,3,3/17/2020,-11,14,1,-18,-22,8
12,Florida,The Whole State,3,3/18/2020,-19,7,0,-26,-26,10
12,Florida,The Whole State,3,3/19/2020,-23,6,-7,-33,-29,12
12,Florida,The Whole State,3,3/20/2020,-29,6,-15,-38,-31,14
12,Florida,The Whole State,4,3/21/2020,-39,-3,-33,-42,-26,11
12,Florida,The Whole State,4,3/22/2020,-43,-12,-33,-49,-33,11
12,Florida,The Whole State,4,3/23/2020,-37,-12,-33,-46,-36,15
12,Florida,The Whole State,4,3/24/2020,-38,-12,-33,-46,-39,16
12,Florida,The Whole State,4,3/25/2020,-38,-13,-33,-48,-40,17
12,Florida,The Whole State,4,3/26/2020,-40,-14,-34,-51,-42,18
12,Florida,The Whole State,4,3/27/2020,-44,-17,-38,-55,-43,20
12,Florida,The Whole State,5,3/28/2020,-49,-23,-48,-59,-36,14
12,Florida,The Whole State,5,3/29/2020,-50,-26,-48,-63,-41,13
12,Florida,The Whole State,5,3/30/2020,-42,-22,-42,-55,-43,17
12,Florida,The Whole State,5,3/31/2020,-42,-20,-46,-52,-45,19
12,Florida,The Whole State,5,4/1/2020,-37,-11,-41,-53,-45,18
12,Florida,The Whole State,5,4/2/2020,-39,-11,-42,-55,-46,19
12,Florida,The Whole State,5,4/3/2020,-47,-19,-49,-59,-48,22
12,Florida,The Whole State,6,4/4/2020,-53,-25,-57,-64,-40,16
12,Florida,The Whole State,6,4/5/2020,-57,-33,-70,-70,-45,15
12,Florida,The Whole State,6,4/6/2020,-47,-25,-50,-59,-48,19
12,Florida,The Whole State,6,4/7/2020,-46,-23,-46,-56,-49,20
12,Florida,The Whole State,6,4/8/2020,-46,-23,-45,-57,-49,20
12,Florida,The Whole State,6,4/9/2020,-46,-21,-46,-58,-50,21
12,Florida,The Whole State,6,4/10/2020,-47,-20,-48,-61,-53,23
12,Florida,The Whole State,7,4/11/2020,-49,-20,-54,-65,-40,15
13,Georgia,The Whole State,1,2/29/2020,13,6,40,12,4,-3
13,Georgia,The Whole State,1,3/1/2020,13,7,49,8,2,-2
13,Georgia,The Whole State,1,3/2/2020,4,3,-9,0,2,0
13,Georgia,The Whole State,1,3/3/2020,10,11,0,0,1,0
13,Georgia,The Whole State,1,3/4/2020,3,0,-19,-2,0,1
13,Georgia,The Whole State,1,3/5/2020,1,0,-30,-1,-1,2
13,Georgia,The Whole State,1,3/6/2020,7,3,44,5,1,-2
13,Georgia,The Whole State,2,3/7/2020,10,5,79,9,5,-2
13,Georgia,The Whole State,2,3/8/2020,8,4,57,4,1,-1
13,Georgia,The Whole State,2,3/9/2020,7,8,53,0,2,-1
13,Georgia,The Whole State,2,3/10/2020,5,8,18,-3,-1,1
13,Georgia,The Whole State,2,3/11/2020,6,7,38,0,-1,0
13,Georgia,The Whole State,2,3/12/2020,8,24,23,-2,-1,0
13,Georgia,The Whole State,2,3/13/2020,3,33,39,-5,-8,1
13,Georgia,The Whole State,3,3/14/2020,-4,17,50,-4,0,2
13,Georgia,The Whole State,3,3/15/2020,-12,8,2,-13,-9,3
13,Georgia,The Whole State,3,3/16/2020,-8,18,-4,-20,-20,7
13,Georgia,The Whole State,3,3/17/2020,-14,13,12,-21,-25,11
13,Georgia,The Whole State,3,3/18/2020,-18,7,24,-24,-29,12
13,Georgia,The Whole State,3,3/19/2020,-21,10,27,-29,-31,13
13,Georgia,The Whole State,3,3/20/2020,-24,8,46,-30,-32,13
13,Georgia,The Whole State,4,3/21/2020,-31,4,33,-27,-18,9
13,Georgia,The Whole State,4,3/22/2020,-39,-10,-18,-42,-29,10
13,Georgia,The Whole State,4,3/23/2020,-35,-6,-40,-43,-38,16
13,Georgia,The Whole State,4,3/24/2020,-35,-6,-23,-40,-41,18
13,Georgia,The Whole State,4,3/25/2020,-33,-8,19,-39,-42,17
13,Georgia,The Whole State,4,3/26/2020,-34,-8,3,-43,-43,18
13,Georgia,The Whole State,4,3/27/2020,-35,-9,33,-45,-42,18
13,Georgia,The Whole State,5,3/28/2020,-39,-10,14,-43,-28,12
13,Georgia,The Whole State,5,3/29/2020,-42,-17,-2,-52,-37,11
13,Georgia,The Whole State,5,3/30/2020,-34,-10,2,-47,-44,16
13,Georgia,The Whole State,5,3/31/2020,-37,-11,-36,-46,-47,20
13,Georgia,The Whole State,5,4/1/2020,-30,1,-5,-44,-47,18
13,Georgia,The Whole State,5,4/2/2020,-29,11,-15,-46,-47,19
13,Georgia,The Whole State,5,4/3/2020,-37,0,4,-50,-48,20
13,Georgia,The Whole State,6,4/4/2020,-50,-18,-18,-53,-36,16
13,Georgia,The Whole State,6,4/5/2020,-50,-22,-13,-59,-42,13
13,Georgia,The Whole State,6,4/6/2020,-40,-15,-3,-52,-50,19
13,Georgia,The Whole State,6,4/7/2020,-40,-14,-18,-50,-51,21
13,Georgia,The Whole State,6,4/8/2020,-39,-14,-6,-49,-52,20
13,Georgia,The Whole State,6,4/9/2020,-37,-10,-10,-51,-51,21
13,Georgia,The Whole State,6,4/10/2020,-37,-9,13,-53,-54,22
13,Georgia,The Whole State,7,4/11/2020,-40,-5,3,-53,-36,13
15,Hawaii,The Whole State,1,2/29/2020,1,1,0,-1,1,0
15,Hawaii,The Whole State,1,3/1/2020,2,2,-7,0,1,1
15,Hawaii,The Whole State,1,3/2/2020,0,1,-7,-2,2,0
15,Hawaii,The Whole State,1,3/3/2020,1,5,0,-3,1,0
15,Hawaii,The Whole State,1,3/4/2020,-1,1,7,-6,1,0
15,Hawaii,The Whole State,1,3/5/2020,1,6,-1,-4,1,0
15,Hawaii,The Whole State,1,3/6/2020,-1,1,-8,-3,2,0
15,Hawaii,The Whole State,2,3/7/2020,0,4,4,-4,1,0
15,Hawaii,The Whole State,2,3/8/2020,0,2,3,-2,1,1
15,Hawaii,The Whole State,2,3/9/2020,-2,1,-6,-3,1,1
15,Hawaii,The Whole State,2,3/10/2020,-2,0,1,-4,0,1
15,Hawaii,The Whole State,2,3/11/2020,-2,1,4,-6,0,1
15,Hawaii,The Whole State,2,3/12/2020,-2,5,-12,-9,-1,2
15,Hawaii,The Whole State,2,3/13/2020,-4,9,-8,-8,-1,2
15,Hawaii,The Whole State,3,3/14/2020,-6,6,2,-9,-4,2
15,Hawaii,The Whole State,3,3/15/2020,-8,5,-7,-11,-5,3
15,Hawaii,The Whole State,3,3/16/2020,-10,7,-34,-15,-17,7
15,Hawaii,The Whole State,3,3/17/2020,-18,1,-43,-22,-23,12
15,Hawaii,The Whole State,3,3/18/2020,-20,0,-23,-27,-25,12
15,Hawaii,The Whole State,3,3/19/2020,-23,-2,-31,-31,-28,14
15,Hawaii,The Whole State,3,3/20/2020,-31,-5,-29,-34,-31,16
15,Hawaii,The Whole State,4,3/21/2020,-40,-14,-38,-40,-27,12
15,Hawaii,The Whole State,4,3/22/2020,-42,-16,-43,-43,-30,11
15,Hawaii,The Whole State,4,3/23/2020,-38,-15,-59,-44,-35,16
15,Hawaii,The Whole State,4,3/24/2020,-45,-22,-62,-50,-42,20
15,Hawaii,The Whole State,4,3/25/2020,-50,-30,-65,-56,-46,22
15,Hawaii,The Whole State,4,3/26/2020,-51,-32,-69,-66,-53,25
15,Hawaii,The Whole State,4,3/27/2020,-52,-32,-69,-66,-46,25
15,Hawaii,The Whole State,5,3/28/2020,-56,-36,-65,-70,-43,18
15,Hawaii,The Whole State,5,3/29/2020,-56,-36,-65,-72,-45,16
15,Hawaii,The Whole State,5,3/30/2020,-49,-31,-67,-64,-47,21
15,Hawaii,The Whole State,5,3/31/2020,-48,-31,-68,-64,-49,23
15,Hawaii,The Whole State,5,4/1/2020,-48,-30,-60,-66,-49,23
15,Hawaii,The Whole State,5,4/2/2020,-50,-27,-63,-69,-49,23
15,Hawaii,The Whole State,5,4/3/2020,-49,-23,-65,-68,-47,24
15,Hawaii,The Whole State,6,4/4/2020,-55,-29,-63,-73,-45,18
15,Hawaii,The Whole State,6,4/5/2020,-55,-26,-67,-76,-46,16
15,Hawaii,The Whole State,6,4/6/2020,-51,-26,-70,-68,-49,22
15,Hawaii,The Whole State,6,4/7/2020,-50,-27,-66,-67,-51,23
15,Hawaii,The Whole State,6,4/8/2020,-52,-30,-66,-68,-51,23
15,Hawaii,The Whole State,6,4/9/2020,-50,-27,-67,-69,-51,24
15,Hawaii,The Whole State,6,4/10/2020,-52,-29,-67,-72,-57,27
15,Hawaii,The Whole State,7,4/11/2020,-55,-29,-66,-74,-47,18
16,Idaho,The Whole State,1,2/29/2020,10,9,14,11,3,-2
16,Idaho,The Whole State,1,3/1/2020,21,15,53,16,4,-2
16,Idaho,The Whole State,1,3/2/2020,9,11,22,3,9,-3
16,Idaho,The Whole State,1,3/3/2020,11,15,43,7,3,-1
16,Idaho,The Whole State,1,3/4/2020,9,13,34,7,4,-1
16,Idaho,The Whole State,1,3/5/2020,10,14,55,13,2,-1
16,Idaho,The Whole State,1,3/6/2020,7,8,41,8,2,-1
16,Idaho,The Whole State,2,3/7/2020,8,9,2,11,2,-1
16,Idaho,The Whole State,2,3/8/2020,17,14,66,14,3,-1
16,Idaho,The Whole State,2,3/9/2020,6,11,38,5,9,-3
16,Idaho,The Whole State,2,3/10/2020,9,14,65,11,2,-1
16,Idaho,The Whole State,2,3/11/2020,8,13,60,6,3,-1
16,Idaho,The Whole State,2,3/12/2020,9,23,54,7,1,-1
16,Idaho,The Whole State,2,3/13/2020,6,33,33,2,0,0
16,Idaho,The Whole State,3,3/14/2020,-6,26,-11,-2,-1,3
16,Idaho,The Whole State,3,3/15/2020,2,26,28,2,-8,3
16,Idaho,The Whole State,3,3/16/2020,2,31,65,-2,-4,1
16,Idaho,The Whole State,3,3/17/2020,-7,22,56,-2,-19,7
16,Idaho,The Whole State,3,3/18/2020,-12,17,48,-6,-23,9
16,Idaho,The Whole State,3,3/19/2020,-15,13,93,-9,-27,10
16,Idaho,The Whole State,3,3/20/2020,-21,12,69,-16,-28,10
16,Idaho,The Whole State,4,3/21/2020,-29,5,76,-10,-18,7
16,Idaho,The Whole State,4,3/22/2020,-22,1,140,-11,-27,5
16,Idaho,The Whole State,4,3/23/2020,-24,1,46,-20,-30,9
16,Idaho,The Whole State,4,3/24/2020,-26,0,40,-14,-36,13
16,Idaho,The Whole State,4,3/25/2020,-27,7,10,-19,-38,14
16,Idaho,The Whole State,4,3/26/2020,-40,-10,24,-26,-44,17
16,Idaho,The Whole State,4,3/27/2020,-43,-14,11,-33,-43,18
16,Idaho,The Whole State,5,3/28/2020,-47,-17,13,-29,-31,12
16,Idaho,The Whole State,5,3/29/2020,-42,-18,25,-34,-38,10
16,Idaho,The Whole State,5,3/30/2020,-38,-14,11,-31,-40,14
16,Idaho,The Whole State,5,3/31/2020,-38,-12,-2,-28,-45,18
16,Idaho,The Whole State,5,4/1/2020,-35,-8,13,-28,-45,17
16,Idaho,The Whole State,5,4/2/2020,-38,-10,29,-31,-46,18
16,Idaho,The Whole State,5,4/3/2020,-39,-9,20,-33,-45,18
16,Idaho,The Whole State,6,4/4/2020,-46,-13,24,-30,-34,12
16,Idaho,The Whole State,6,4/5/2020,-40,-14,30,-36,-39,10
16,Idaho,The Whole State,6,4/6/2020,-34,-9,48,-31,-41,13
16,Idaho,The Whole State,6,4/7/2020,-33,-6,89,-25,-46,16
16,Idaho,The Whole State,6,4/8/2020,-32,-6,92,-25,-46,15
16,Idaho,The Whole State,6,4/9/2020,-32,-4,110,-29,-46,16
16,Idaho,The Whole State,6,4/10/2020,-35,-3,86,-30,-46,16
16,Idaho,The Whole State,7,4/11/2020,-40,0,12,-35,-34,11
17,Illinois,The Whole State,1,2/29/2020,14,11,26,10,6,-3
17,Illinois,The Whole State,1,3/1/2020,17,15,118,12,4,-3
17,Illinois,The Whole State,1,3/2/2020,8,8,20,0,-1,0
17,Illinois,The Whole State,1,3/3/2020,10,10,21,2,2,-1
17,Illinois,The Whole State,1,3/4/2020,9,10,28,4,2,-1
17,Illinois,The Whole State,1,3/5/2020,7,8,21,2,3,-1
17,Illinois,The Whole State,1,3/6/2020,6,5,17,4,2,-1
17,Illinois,The Whole State,2,3/7/2020,14,14,75,13,7,-3
17,Illinois,The Whole State,2,3/8/2020,15,14,165,10,3,-2
17,Illinois,The Whole State,2,3/9/2020,-1,3,-5,-5,0,1
17,Illinois,The Whole State,2,3/10/2020,7,10,20,-2,0,0
17,Illinois,The Whole State,2,3/11/2020,6,13,15,-2,-1,0
17,Illinois,The Whole State,2,3/12/2020,7,32,19,-5,-1,1
17,Illinois,The Whole State,2,3/13/2020,5,43,19,-6,-4,1
17,Illinois,The Whole State,3,3/14/2020,-7,31,-13,-8,0,3
17,Illinois,The Whole State,3,3/15/2020,-8,25,25,-13,-5,3
17,Illinois,The Whole State,3,3/16/2020,-10,30,-19,-27,-19,8
17,Illinois,The Whole State,3,3/17/2020,-23,17,44,-30,-31,12
17,Illinois,The Whole State,3,3/18/2020,-34,8,-34,-39,-35,16
17,Illinois,The Whole State,3,3/19/2020,-34,16,-31,-43,-37,17
17,Illinois,The Whole State,3,3/20/2020,-33,26,-28,-41,-38,17
17,Illinois,The Whole State,4,3/21/2020,-46,3,-22,-39,-25,13
17,Illinois,The Whole State,4,3/22/2020,-63,-34,-39,-54,-38,14
17,Illinois,The Whole State,4,3/23/2020,-50,-21,-29,-55,-50,21
17,Illinois,The Whole State,4,3/24/2020,-47,-17,-11,-53,-50,22
17,Illinois,The Whole State,4,3/25/2020,-43,-13,29,-50,-50,21
17,Illinois,The Whole State,4,3/26/2020,-47,-15,-28,-55,-50,22
17,Illinois,The Whole State,4,3/27/2020,-48,-14,-27,-53,-50,23
17,Illinois,The Whole State,5,3/28/2020,-53,-17,-35,-50,-35,15
17,Illinois,The Whole State,5,3/29/2020,-53,-24,-29,-55,-39,13
17,Illinois,The Whole State,5,3/30/2020,-43,-15,-5,-54,-50,20
17,Illinois,The Whole State,5,3/31/2020,-44,-15,-30,-54,-52,22
17,Illinois,The Whole State,5,4/1/2020,-41,-7,4,-50,-52,21
17,Illinois,The Whole State,5,4/2/2020,-42,-8,15,-52,-52,22
17,Illinois,The Whole State,5,4/3/2020,-43,-7,13,-49,-51,22
17,Illinois,The Whole State,6,4/4/2020,-51,-10,-23,-49,-36,15
17,Illinois,The Whole State,6,4/5/2020,-50,-16,24,-52,-39,12
17,Illinois,The Whole State,6,4/6/2020,-44,-14,-4,-54,-52,20
17,Illinois,The Whole State,6,4/7/2020,-41,-10,35,-50,-53,21
17,Illinois,The Whole State,6,4/8/2020,-44,-13,-5,-53,-53,22
17,Illinois,The Whole State,6,4/9/2020,-44,-8,-26,-55,-53,23
17,Illinois,The Whole State,6,4/10/2020,-44,-3,-5,-53,-58,24
17,Illinois,The Whole State,7,4/11/2020,-46,-1,10,-46,-38,14
18,Indiana,The Whole State,1,2/29/2020,18,11,27,16,2,-3
18,Indiana,The Whole State,1,3/1/2020,18,12,88,14,4,-2
18,Indiana,The Whole State,1,3/2/2020,9,4,7,5,2,0
18,Indiana,The Whole State,1,3/3/2020,14,11,35,9,2,-1
18,Indiana,The Whole State,1,3/4/2020,14,7,42,8,2,-1
18,Indiana,The Whole State,1,3/5/2020,12,9,43,8,2,-1
18,Indiana,The Whole State,1,3/6/2020,5,0,10,8,1,0
18,Indiana,The Whole State,2,3/7/2020,18,13,85,19,5,-3
18,Indiana,The Whole State,2,3/8/2020,15,12,161,17,3,-2
18,Indiana,The Whole State,2,3/9/2020,7,6,24,5,1,0
18,Indiana,The Whole State,2,3/10/2020,6,6,15,5,0,0
18,Indiana,The Whole State,2,3/11/2020,8,9,22,6,0,0
18,Indiana,The Whole State,2,3/12/2020,7,23,32,5,-1,1
18,Indiana,The Whole State,2,3/13/2020,5,27,37,5,-4,1
18,Indiana,The Whole State,3,3/14/2020,-7,15,1,1,-1,3
18,Indiana,The Whole State,3,3/15/2020,-7,12,37,0,-5,2
18,Indiana,The Whole State,3,3/16/2020,-5,26,4,-3,-14,6
18,Indiana,The Whole State,3,3/17/2020,-21,16,52,-3,-21,8
18,Indiana,The Whole State,3,3/18/2020,-27,7,-10,-9,-25,12
18,Indiana,The Whole State,3,3/19/2020,-28,15,-4,-13,-27,13
18,Indiana,The Whole State,3,3/20/2020,-30,9,19,-15,-30,14
18,Indiana,The Whole State,4,3/21/2020,-39,3,10,-13,-22,10
18,Indiana,The Whole State,4,3/22/2020,-46,-15,-5,-26,-29,9
18,Indiana,The Whole State,4,3/23/2020,-30,3,6,-21,-35,14
18,Indiana,The Whole State,4,3/24/2020,-34,-2,11,-19,-39,16
18,Indiana,The Whole State,4,3/25/2020,-45,-20,61,-23,-45,19
18,Indiana,The Whole State,4,3/26/2020,-43,-18,38,-27,-46,20
18,Indiana,The Whole State,4,3/27/2020,-45,-20,14,-32,-46,22
18,Indiana,The Whole State,5,3/28/2020,-49,-21,29,-31,-35,13
18,Indiana,The Whole State,5,3/29/2020,-48,-25,24,-34,-36,11
18,Indiana,The Whole State,5,3/30/2020,-38,-17,25,-27,-45,18
18,Indiana,The Whole State,5,3/31/2020,-41,-17,0,-25,-47,19
18,Indiana,The Whole State,5,4/1/2020,-37,-12,24,-24,-48,19
18,Indiana,The Whole State,5,4/2/2020,-36,-9,80,-26,-48,19
18,Indiana,The Whole State,5,4/3/2020,-36,-9,89,-27,-48,20
18,Indiana,The Whole State,6,4/4/2020,-45,-13,41,-31,-36,13
18,Indiana,The Whole State,6,4/5/2020,-45,-17,54,-35,-37,10
18,Indiana,The Whole State,6,4/6/2020,-36,-13,59,-27,-47,18
18,Indiana,The Whole State,6,4/7/2020,-35,-9,88,-22,-48,18
18,Indiana,The Whole State,6,4/8/2020,-35,-11,77,-24,-48,18
18,Indiana,The Whole State,6,4/9/2020,-37,-9,11,-28,-49,20
18,Indiana,The Whole State,6,4/10/2020,-39,-10,24,-34,-55,23
18,Indiana,The Whole State,7,4/11/2020,-40,-2,70,-29,-36,12
19,Iowa,The Whole State,1,2/29/2020,14,18,48,9,4,-3
19,Iowa,The Whole State,1,3/1/2020,20,29,110,7,5,-3
19,Iowa,The Whole State,1,3/2/2020,6,13,19,-3,4,0
19,Iowa,The Whole State,1,3/3/2020,8,15,36,-1,2,-1
19,Iowa,The Whole State,1,3/4/2020,9,17,52,5,4,-1
19,Iowa,The Whole State,1,3/5/2020,3,6,12,3,3,0
19,Iowa,The Whole State,1,3/6/2020,13,15,47,14,6,-4
19,Iowa,The Whole State,2,3/7/2020,13,22,83,18,6,-3
19,Iowa,The Whole State,2,3/8/2020,18,28,140,17,5,-3
19,Iowa,The Whole State,2,3/9/2020,-1,10,-5,0,3,1
19,Iowa,The Whole State,2,3/10/2020,5,16,36,6,1,0
19,Iowa,The Whole State,2,3/11/2020,8,22,50,9,4,-1
19,Iowa,The Whole State,2,3/12/2020,5,22,31,5,0,0
19,Iowa,The Whole State,2,3/13/2020,10,33,39,11,0,-2
19,Iowa,The Whole State,3,3/14/2020,-7,18,-16,-1,1,3
19,Iowa,The Whole State,3,3/15/2020,0,30,18,1,-2,1
19,Iowa,The Whole State,3,3/16/2020,-3,48,15,-5,-15,5
19,Iowa,The Whole State,3,3/17/2020,-21,34,65,-2,-23,8
19,Iowa,The Whole State,3,3/18/2020,-32,17,1,-4,-26,12
19,Iowa,The Whole State,3,3/19/2020,-37,4,-7,-15,-29,15
19,Iowa,The Whole State,3,3/20/2020,-35,10,-5,-16,-29,13
19,Iowa,The Whole State,4,3/21/2020,-44,6,22,-14,-17,10
19,Iowa,The Whole State,4,3/22/2020,-46,-7,-13,-24,-25,9
19,Iowa,The Whole State,4,3/23/2020,-39,-2,21,-19,-32,15
19,Iowa,The Whole State,4,3/24/2020,-41,-5,53,-17,-36,16
19,Iowa,The Whole State,4,3/25/2020,-39,-3,48,-15,-35,16
19,Iowa,The Whole State,4,3/26/2020,-40,-10,54,-20,-37,17
19,Iowa,The Whole State,4,3/27/2020,-40,-5,26,-21,-35,16
19,Iowa,The Whole State,5,3/28/2020,-48,-8,8,-27,-23,13
19,Iowa,The Whole State,5,3/29/2020,-43,-10,41,-28,-29,10
19,Iowa,The Whole State,5,3/30/2020,-34,-4,145,-18,-37,14
19,Iowa,The Whole State,5,3/31/2020,-37,-3,100,-17,-40,16
19,Iowa,The Whole State,5,4/1/2020,-34,4,93,-13,-39,15
19,Iowa,The Whole State,5,4/2/2020,-39,-5,62,-22,-40,18
19,Iowa,The Whole State,5,4/3/2020,-41,-2,-7,-26,-39,18
19,Iowa,The Whole State,6,4/4/2020,-45,4,45,-23,-25,12
19,Iowa,The Whole State,6,4/5/2020,-39,1,134,-28,-29,8
19,Iowa,The Whole State,6,4/6/2020,-39,-2,52,-24,-39,16
19,Iowa,The Whole State,6,4/7/2020,-38,-1,154,-18,-42,15
19,Iowa,The Whole State,6,4/8/2020,-39,-1,59,-16,-41,16
19,Iowa,The Whole State,6,4/9/2020,-42,-6,15,-23,-43,19
19,Iowa,The Whole State,6,4/10/2020,-36,5,74,-22,-46,17
19,Iowa,The Whole State,7,4/11/2020,-44,7,40,-28,-28,12
20,Kansas,The Whole State,1,2/29/2020,11,9,116,12,5,-3
20,Kansas,The Whole State,1,3/1/2020,24,13,90,17,4,-2
20,Kansas,The Whole State,1,3/2/2020,8,5,35,2,6,-2
20,Kansas,The Whole State,1,3/3/2020,14,9,80,9,3,-2
20,Kansas,The Whole State,1,3/4/2020,13,11,65,12,5,-3
20,Kansas,The Whole State,1,3/5/2020,9,4,53,9,2,-1
20,Kansas,The Whole State,1,3/6/2020,15,3,87,16,7,-5
20,Kansas,The Whole State,2,3/7/2020,10,7,101,18,6,-3
20,Kansas,The Whole State,2,3/8/2020,19,9,47,18,2,-1
20,Kansas,The Whole State,2,3/9/2020,2,2,-8,0,0,1
20,Kansas,The Whole State,2,3/10/2020,9,6,50,5,-2,0
20,Kansas,The Whole State,2,3/11/2020,15,15,112,16,-1,-2
20,Kansas,The Whole State,2,3/12/2020,10,22,65,11,-4,0
20,Kansas,The Whole State,2,3/13/2020,8,26,22,11,-6,0
20,Kansas,The Whole State,3,3/14/2020,-11,16,-19,3,-1,3
20,Kansas,The Whole State,3,3/15/2020,-6,10,-28,5,-6,3
